TEXT_ID,BUSINESS_ID,ATTR_ID,TEXT_VALUE
10059088,10008260,38,No
10059089,10008261,1,Yes
10059090,10008261,11,Yes
10059091,10008261,15,No
10059092,10008261,16,No
10059093,10008261,18,No
10059094,10008261,19,No
10059095,10008261,20,Yes
10059096,10008261,22,No
10059097,10008261,23,No
10059098,10008261,28,Quiet
10059099,10008261,34,Yes
10059100,10008262,21,Yes
10059101,10008263,6,No
10059102,10008264,1,Yes
10059103,10008264,32,Lot
10059104,10008264,37,Yes
10059105,10008265,21,Yes
10059106,10008266,1,Yes
10059107,10008266,6,No
10059108,10008266,21,Yes
10059109,10008266,32,Lot
10059110,10008266,37,Yes
10059111,10008267,1,Yes
10059112,10008267,6,No
10059113,10008267,37,Yes
10059114,10008268,1,Yes
10059115,10008268,38,Free
10059116,10008269,1,Yes
10059117,10008269,3,Full Bar
10059118,10008269,4,Casual
10059119,10008269,5,Casual
10059120,10008269,8,No
10059121,10008269,11,No
10059122,10008269,14,No
10059123,10008269,15,No
10059124,10008269,16,No
10059125,10008269,18,No
10059126,10008269,19,Yes
10059127,10008269,20,Yes
10059128,10008269,21,Yes
10059129,10008269,22,No
10059130,10008269,23,No
10059131,10008269,26,Yes
10059132,10008269,28,Loud
10059133,10008269,31,No
10059134,10008269,32,Lot
10059135,10008269,34,Yes
10059136,10008269,35,No
10059137,10008269,36,Yes
10059138,10008269,37,Yes
10059139,10008269,38,No
10059140,10008271,1,Yes
10059141,10008271,3,Full Bar
10059142,10008271,5,Casual
10059143,10008271,7,No
10059144,10008271,9,No
10059145,10008271,11,No
10059146,10008271,15,No
10059147,10008271,16,No
10059148,10008271,18,No
10059149,10008271,19,No
10059150,10008271,20,Yes
10059151,10008271,21,No
10059152,10008271,22,No
10059153,10008271,23,No
10059154,10008271,25,Yes
10059155,10008271,27,Jukebox
10059156,10008271,31,Yes
10059157,10008271,32,Lot
10059158,10008271,33,Outdoor
10059159,10008271,36,Yes
10059160,10008271,37,Yes
10059161,10008272,21,Yes
10059162,10008273,1,Yes
10059163,10008274,1,Yes
10059164,10008274,32,Lot
10059165,10008274,37,Yes
10059166,10008276,1,Yes
10059167,10008277,1,Yes
10059168,10008278,1,Yes
10059169,10008278,6,Yes
10059170,10008278,21,Yes
10059171,10008278,32,Lot
10059172,10008279,2,Yes
10059173,10008279,6,Yes
10059174,10008280,1,Yes
10059175,10008280,6,No
10059176,10008280,21,Yes
10059177,10008282,1,Yes
10059178,10008282,3,None
10059179,10008282,4,Casual
10059180,10008282,5,Casual
10059181,10008282,8,No
10059182,10008282,11,No
10059183,10008282,14,Yes
10059184,10008282,15,No
10059185,10008282,16,No
10059186,10008282,18,No
10059187,10008282,19,No
10059188,10008282,20,No
10059189,10008282,21,Yes
10059190,10008282,22,No
10059191,10008282,23,No
10059192,10008282,26,No
10059193,10008282,28,Loud
10059194,10008282,31,No
10059195,10008282,32,Lot
10059196,10008282,34,Yes
10059197,10008282,35,No
10059198,10008282,36,No
10059199,10008282,38,Free
10059200,10008283,1,Yes
10059201,10008283,5,Casual
10059202,10008283,11,No
10059203,10008283,15,No
10059204,10008283,16,No
10059205,10008283,18,No
10059206,10008283,19,No
10059207,10008283,20,Yes
10059208,10008283,21,Yes
10059209,10008283,22,No
10059210,10008283,23,No
10059211,10008283,31,Yes
10059212,10008283,34,Yes
10059213,10008283,35,No
10059214,10008284,1,Yes
10059215,10008284,3,None
10059216,10008284,5,Casual
10059217,10008284,11,No
10059218,10008284,15,No
10059219,10008284,16,No
10059220,10008284,18,No
10059221,10008284,19,No
10059222,10008284,20,Yes
10059223,10008284,21,Yes
10059224,10008284,22,No
10059225,10008284,23,No
10059226,10008284,26,No
10059227,10008284,31,No
10059228,10008284,34,Yes
10059229,10008284,35,No
10059230,10008284,36,No
10059231,10008285,1,Yes
10059232,10008285,3,None
10059233,10008285,4,Casual
10059234,10008285,5,Casual
10059235,10008285,8,No
10059236,10008285,11,No
10059237,10008285,15,Yes
10059238,10008285,16,No
10059239,10008285,18,No
10059240,10008285,19,No
10059241,10008285,20,Yes
10059242,10008285,21,Yes
10059243,10008285,22,No
10059244,10008285,23,No
10059245,10008285,26,No
10059246,10008285,28,Average
10059247,10008285,31,No
10059248,10008285,32,Lot
10059249,10008285,34,Yes
10059250,10008285,35,No
10059251,10008285,36,Yes
10059252,10008285,37,Yes
10059253,10008285,38,No
10059254,10008286,1,Yes
10059255,10008287,1,Yes
10059256,10008288,1,Yes
10059257,10008288,32,Street
10059258,10008288,34,Yes
10059259,10008289,1,Yes
10059260,10008289,3,Full Bar
10059261,10008289,4,Casual
10059262,10008289,5,Casual
10059263,10008289,8,Yes
10059264,10008289,11,Yes
10059265,10008289,15,No
10059266,10008289,16,No
10059267,10008289,18,No
10059268,10008289,19,Yes
10059269,10008289,20,Yes
10059270,10008289,21,Yes
10059271,10008289,22,No
10059272,10008289,23,No
10059273,10008289,26,Yes
10059274,10008289,28,Average
10059275,10008289,31,No
10059276,10008289,32,Lot
10059277,10008289,34,Yes
10059278,10008289,35,Yes
10059279,10008289,36,Yes
10059280,10008289,37,Yes
10059281,10008291,6,Yes
10059282,10008292,1,Yes
10059283,10008292,3,Full Bar
10059284,10008292,4,Casual
10059285,10008292,5,Casual
10059286,10008292,7,No
10059287,10008292,8,Yes
10059288,10008292,11,Yes
10059289,10008292,15,No
10059290,10008292,16,No
10059291,10008292,18,No
10059292,10008292,19,Yes
10059293,10008292,20,Yes
10059294,10008292,21,Yes
10059295,10008292,22,No
10059296,10008292,23,No
10059297,10008292,26,No
10059298,10008292,28,Average
10059299,10008292,31,No
10059300,10008292,32,Lot
10059301,10008292,34,Yes
10059302,10008292,35,Yes
10059303,10008292,36,Yes
10059304,10008292,37,Yes
10059305,10008292,38,No
10059306,10008293,1,Yes
10059307,10008293,6,No
10059308,10008293,32,Lot
10059309,10008293,37,Yes
10059310,10008294,1,Yes
10059311,10008294,3,Full Bar
10059312,10008294,5,Casual
10059313,10008294,15,No
10059314,10008294,16,No
10059315,10008294,18,No
10059316,10008294,19,No
10059317,10008294,20,Yes
10059318,10008294,21,No
10059319,10008294,22,No
10059320,10008294,23,No
10059321,10008294,26,Yes
10059322,10008294,28,Average
10059323,10008294,31,No
10059324,10008294,36,Yes
10059325,10008295,1,Yes
10059326,10008295,32,Lot
10059327,10008295,34,No
10059328,10008295,37,Yes
10059329,10008296,1,Yes
10059330,10008296,32,Lot
10059331,10008296,34,Yes
10059332,10008296,37,Yes
10059333,10008296,38,No
10059334,10008297,1,Yes
10059335,10008297,3,Full Bar
10059336,10008297,4,Casual
10059337,10008297,5,Casual
10059338,10008297,8,No
10059339,10008297,9,No
10059340,10008297,11,No
10059341,10008297,13,No
10059342,10008297,15,No
10059343,10008297,16,No
10059344,10008297,17,No
10059345,10008297,18,No
10059346,10008297,19,No
10059347,10008297,20,Yes
10059348,10008297,21,No
10059349,10008297,22,No
10059350,10008297,23,Yes
10059351,10008297,25,Yes
10059352,10008297,26,Yes
10059353,10008297,27,Video
10059354,10008297,28,Average
10059355,10008297,31,Yes
10059356,10008297,32,Lot
10059357,10008297,33,No
10059358,10008297,34,Yes
10059359,10008297,35,Yes
10059360,10008297,36,Yes
10059361,10008297,37,Yes
10059362,10008297,38,Free
10059363,10008298,1,Yes
10059364,10008298,37,Yes
10059365,10008299,1,Yes
10059366,10008299,6,No
10059367,10008299,21,Yes
10059368,10008300,21,Yes
10059369,10008301,1,Yes
10059370,10008301,6,No
10059371,10008301,32,Lot
10059372,10008301,37,Yes
10059373,10008302,1,Yes
10059374,10008302,3,None
10059375,10008302,6,No
10059376,10008302,8,No
10059377,10008302,15,No
10059378,10008302,16,No
10059379,10008302,18,No
10059380,10008302,19,No
10059381,10008302,22,No
10059382,10008302,23,No
10059383,10008302,34,Yes
10059384,10008302,37,Yes
10059385,10008302,38,No
10059386,10008303,1,Yes
10059387,10008303,3,None
10059388,10008303,4,Casual
10059389,10008303,5,Casual
10059390,10008303,8,No
10059391,10008303,11,No
10059392,10008303,15,Yes
10059393,10008303,16,No
10059394,10008303,18,No
10059395,10008303,19,No
10059396,10008303,20,Yes
10059397,10008303,21,Yes
10059398,10008303,22,No
10059399,10008303,23,No
10059400,10008303,26,No
10059401,10008303,28,Average
10059402,10008303,31,No
10059403,10008303,32,Lot
10059404,10008303,34,Yes
10059405,10008303,35,No
10059406,10008303,36,Yes
10059407,10008303,37,Yes
10059408,10008303,38,Free
10059409,10008304,1,Yes
10059410,10008304,3,Full Bar
10059411,10008304,4,Casual
10059412,10008304,5,Casual
10059413,10008304,8,Yes
10059414,10008304,11,No
10059415,10008304,15,No
10059416,10008304,16,No
10059417,10008304,18,No
10059418,10008304,19,Yes
10059419,10008304,20,Yes
10059420,10008304,21,Yes
10059421,10008304,22,No
10059422,10008304,23,No
10059423,10008304,26,Yes
10059424,10008304,28,Loud
10059425,10008304,29,No
10059426,10008304,31,Yes
10059427,10008304,32,Lot
10059428,10008304,34,Yes
10059429,10008304,35,No
10059430,10008304,36,Yes
10059431,10008304,37,Yes
10059432,10008304,38,Free
10059433,10008305,1,Yes
10059434,10008305,32,Garage
10059435,10008306,1,Yes
10059436,10008306,13,Yes
10059437,10008306,21,Yes
10059438,10008306,37,Yes
10059439,10008306,38,Free
10059440,10008307,1,Yes
10059441,10008307,3,Beer and Wine
10059442,10008307,4,Casual
10059443,10008307,5,Casual
10059444,10008307,8,Yes
10059445,10008307,11,No
10059446,10008307,15,No
10059447,10008307,16,No
10059448,10008307,18,No
10059449,10008307,19,No
10059450,10008307,20,Yes
10059451,10008307,21,Yes
10059452,10008307,22,No
10059453,10008307,23,Yes
10059454,10008307,26,No
10059455,10008307,28,Average
10059456,10008307,31,No
10059457,10008307,32,Lot
10059458,10008307,34,Yes
10059459,10008307,35,No
10059460,10008307,36,No
10059461,10008307,37,Yes
10059462,10008307,38,Free
10059463,10008308,1,Yes
10059464,10008308,3,Full Bar
10059465,10008308,4,Casual
10059466,10008308,5,Casual
10059467,10008308,8,No
10059468,10008308,11,No
10059469,10008308,15,No
10059470,10008308,16,No
10059471,10008308,18,No
10059472,10008308,19,No
10059473,10008308,20,Yes
10059474,10008308,21,Yes
10059475,10008308,22,No
10059476,10008308,23,Yes
10059477,10008308,26,Yes
10059478,10008308,28,Average
10059479,10008308,31,Yes
10059480,10008308,32,Lot
10059481,10008308,34,Yes
10059482,10008308,35,Yes
10059483,10008308,36,Yes
10059484,10008308,37,No
10059485,10008308,38,No
10059486,10008309,1,Yes
10059487,10008309,13,Yes
10059488,10008309,38,Free
10059489,10008310,5,Casual
10059490,10008310,8,No
10059491,10008310,11,No
10059492,10008310,36,No
10059493,10008311,1,Yes
10059494,10008311,3,Full Bar
10059495,10008311,4,Casual
10059496,10008311,5,Casual
10059497,10008311,8,No
10059498,10008311,11,No
10059499,10008311,15,No
10059500,10008311,16,No
10059501,10008311,18,No
10059502,10008311,19,Yes
10059503,10008311,20,Yes
10059504,10008311,21,Yes
10059505,10008311,22,No
10059506,10008311,23,No
10059507,10008311,26,Yes
10059508,10008311,28,Average
10059509,10008311,31,No
10059510,10008311,32,Lot
10059511,10008311,34,Yes
10059512,10008311,35,Yes
10059513,10008311,36,Yes
10059514,10008311,37,Yes
10059515,10008311,38,No
10059516,10008312,1,Yes
10059517,10008312,3,None
10059518,10008312,6,No
10059519,10008312,8,No
10059520,10008312,11,No
10059521,10008312,15,No
10059522,10008312,16,No
10059523,10008312,18,No
10059524,10008312,19,No
10059525,10008312,22,No
10059526,10008312,23,No
10059527,10008312,31,No
10059528,10008312,32,Lot
10059529,10008312,34,No
10059530,10008312,37,Yes
10059531,10008312,38,Free
10059532,10008313,1,Yes
10059533,10008314,1,Yes
10059534,10008315,1,Yes
10059535,10008315,6,Yes
10059536,10008316,1,Yes
10059537,10008316,6,No
10059538,10008316,21,Yes
10059539,10008317,1,Yes
10059540,10008319,1,Yes
10059541,10008319,13,Yes
10059542,10008319,34,Yes
10059543,10008319,37,Yes
10059544,10008319,38,No
10059545,10008320,1,Yes
10059546,10008320,3,Beer and Wine
10059547,10008320,4,Casual
10059548,10008320,5,Casual
10059549,10008320,8,Yes
10059550,10008320,11,Yes
10059551,10008320,15,No
10059552,10008320,16,No
10059553,10008320,18,No
10059554,10008320,19,Yes
10059555,10008320,20,Yes
10059556,10008320,21,Yes
10059557,10008320,22,No
10059558,10008320,23,Yes
10059559,10008320,26,Yes
10059560,10008320,28,Average
10059561,10008320,31,Yes
10059562,10008320,32,Lot
10059563,10008320,34,Yes
10059564,10008320,35,No
10059565,10008320,36,Yes
10059566,10008320,38,No
10059567,10008321,1,No
10059568,10008321,38,No
10059569,10008323,1,Yes
10059570,10008323,3,None
10059571,10008323,4,Casual
10059572,10008323,5,Casual
10059573,10008323,8,No
10059574,10008323,11,No
10059575,10008323,14,Yes
10059576,10008323,15,No
10059577,10008323,16,No
10059578,10008323,18,No
10059579,10008323,19,No
10059580,10008323,20,Yes
10059581,10008323,21,Yes
10059582,10008323,22,No
10059583,10008323,23,Yes
10059584,10008323,26,No
10059585,10008323,28,Average
10059586,10008323,31,No
10059587,10008323,34,Yes
10059588,10008323,35,No
10059589,10008323,36,No
10059590,10008323,38,No
10059591,10008324,6,No
10059592,10008325,1,Yes
10059593,10008325,3,None
10059594,10008325,4,Casual
10059595,10008325,5,Casual
10059596,10008325,8,No
10059597,10008325,11,No
10059598,10008325,14,Yes
10059599,10008325,15,No
10059600,10008325,16,No
10059601,10008325,18,No
10059602,10008325,19,No
10059603,10008325,20,Yes
10059604,10008325,21,Yes
10059605,10008325,22,No
10059606,10008325,23,Yes
10059607,10008325,26,No
10059608,10008325,28,Average
10059609,10008325,31,Yes
10059610,10008325,32,Lot
10059611,10008325,34,Yes
10059612,10008325,35,No
10059613,10008325,36,Yes
10059614,10008325,37,Yes
10059615,10008325,38,No
10059616,10008326,1,Yes
10059617,10008326,32,Lot
10059618,10008326,34,No
10059619,10008327,6,Yes
10059620,10008328,1,Yes
10059621,10008330,1,Yes
10059622,10008330,3,Full Bar
10059623,10008330,4,Casual
10059624,10008330,5,Casual
10059625,10008330,8,Yes
10059626,10008330,9,No
10059627,10008330,11,No
10059628,10008330,15,No
10059629,10008330,16,No
10059630,10008330,17,No
10059631,10008330,18,No
10059632,10008330,19,Yes
10059633,10008330,20,Yes
10059634,10008330,21,Yes
10059635,10008330,22,No
10059636,10008330,23,No
10059637,10008330,25,Yes
10059638,10008330,26,Yes
10059639,10008330,28,Average
10059640,10008330,31,Yes
10059641,10008330,32,Lot
10059642,10008330,33,No
10059643,10008330,34,Yes
10059644,10008330,35,Yes
10059645,10008330,36,Yes
10059646,10008330,37,Yes
10059647,10008330,38,Free
10059648,10008331,1,Yes
10059649,10008331,3,Beer and Wine
10059650,10008331,4,Casual
10059651,10008331,5,Casual
10059652,10008331,8,Yes
10059653,10008331,11,No
10059654,10008331,15,No
10059655,10008331,16,No
10059656,10008331,18,No
10059657,10008331,19,No
10059658,10008331,20,Yes
10059659,10008331,21,Yes
10059660,10008331,22,No
10059661,10008331,23,Yes
10059662,10008331,26,No
10059663,10008331,28,Average
10059664,10008331,31,Yes
10059665,10008331,32,Lot
10059666,10008331,34,Yes
10059667,10008331,35,No
10059668,10008331,36,No
10059669,10008331,37,Yes
10059670,10008331,38,No
10059671,10008332,1,Yes
10059672,10008332,5,Casual
10059673,10008332,11,No
10059674,10008332,20,Yes
10059675,10008332,21,Yes
10059676,10008332,31,No
10059677,10008332,34,Yes
10059678,10008332,35,No
10059679,10008332,36,Yes
10059680,10008332,37,Yes
10059681,10008333,1,Yes
10059682,10008334,1,Yes
10059683,10008334,3,Full Bar
10059684,10008334,4,Casual
10059685,10008334,5,Casual
10059686,10008334,6,No
10059687,10008334,8,Yes
10059688,10008334,11,No
10059689,10008334,15,No
10059690,10008334,16,No
10059691,10008334,18,Yes
10059692,10008334,19,No
10059693,10008334,20,Yes
10059694,10008334,21,Yes
10059695,10008334,22,No
10059696,10008334,23,No
10059697,10008334,26,Yes
10059698,10008334,28,Average
10059699,10008334,29,No
10059700,10008334,30,No
10059701,10008334,31,Yes
10059702,10008334,32,Lot
10059703,10008334,34,Yes
10059704,10008334,35,Yes
10059705,10008334,36,Yes
10059706,10008334,37,Yes
10059707,10008334,38,Free
10059708,10008335,1,Yes
10059709,10008335,3,Full Bar
10059710,10008335,4,Casual
10059711,10008335,9,No
10059712,10008335,17,No
10059713,10008335,20,Yes
10059714,10008335,25,Yes
10059715,10008335,26,Yes
10059716,10008335,28,Average
10059717,10008335,31,Yes
10059718,10008335,32,Lot
10059719,10008335,33,Outdoor
10059720,10008335,35,No
10059721,10008335,37,Yes
10059722,10008336,1,Yes
10059723,10008336,3,Full Bar
10059724,10008336,4,Casual
10059725,10008336,5,Casual
10059726,10008336,8,No
10059727,10008336,9,No
10059728,10008336,11,No
10059729,10008336,15,No
10059730,10008336,16,No
10059731,10008336,17,No
10059732,10008336,18,No
10059733,10008336,19,Yes
10059734,10008336,20,Yes
10059735,10008336,21,Yes
10059736,10008336,22,No
10059737,10008336,23,No
10059738,10008336,25,Yes
10059739,10008336,26,Yes
10059740,10008336,28,Average
10059741,10008336,30,No
10059742,10008336,31,Yes
10059743,10008336,32,Lot
10059744,10008336,33,No
10059745,10008336,34,Yes
10059746,10008336,35,Yes
10059747,10008336,36,Yes
10059748,10008336,37,Yes
10059749,10008336,38,No
10059750,10008337,1,Yes
10059751,10008337,3,Full Bar
10059752,10008337,4,Divey
10059753,10008337,5,Casual
10059754,10008337,8,Yes
10059755,10008337,9,No
10059756,10008337,11,No
10059757,10008337,15,No
10059758,10008337,16,No
10059759,10008337,17,No
10059760,10008337,18,No
10059761,10008337,19,No
10059762,10008337,20,Yes
10059763,10008337,21,Yes
10059764,10008337,22,No
10059765,10008337,23,Yes
10059766,10008337,25,Yes
10059767,10008337,26,Yes
10059768,10008337,28,Loud
10059769,10008337,31,Yes
10059770,10008337,32,Lot
10059771,10008337,33,No
10059772,10008337,34,Yes
